segment_id,recording_id,ego_id,ego_driving_direction,window_start_frame,window_end_frame,anchor_frame,ego_anchor_lane_id,ego_anchor_speed_mps,num_slots_present_at_anchor,event_risk,peak_risk_frame,peak_risk_offset,peak_slot_name,peak_neighbor_id,peak_pair_risk,peak_instant_risk,peak_instant_frame,peak_instant_offset,num_untracked_candidates,max_untracked_pair_risk,max_untracked_neighbor_id,max_untracked_risk_frame,untracked_risk_exceeds_tracked_peak,risk_trace_row,same_front_id,same_front_window_presence_fraction,same_rear_id,same_rear_window_presence_fraction,left_front_id,left_front_window_presence_fraction,left_rear_id,left_rear_window_presence_fraction,right_front_id,right_front_window_presence_fraction,right_rear_id,right_rear_window_presence_fraction,max_sei_instant,max_sei_raw_margin,max_sei_ellipse_intrusion,max_sei_longitudinal_deficit,max_sei_lateral_deficit,max_sei_bbox_overlap
nat_14_000179_001353,14,179,1,1353,1502,1353,4,31.3210788587946,2,1.1421324014663696,1502,149,same_front,178,0.7118749022483826,0.6256511211395264,1398,45,10,0.0,-1,-1,0,26725,178,1.0,-1,0.0,-1,0.0,-1,0.0,177,1.0,-1,0.0,0.6256511211395264,0.7118749022483826,0.7118749022483826,0.6107959151268005,0.5916441679000854,0.0
nat_20_000220_003968,20,220,2,3968,4117,3968,5,26.60054360900915,2,1.141595482826233,4117,149,same_front,218,0.7121656537055969,0.6259409189224243,4073,105,8,0.0,-1,-1,0,37084,218,1.0,-1,0.0,-1,0.0,-1,0.0,219,1.0,-1,0.0,0.6259409189224243,0.7121656537055969,0.7121656537055969,0.7270462512969971,0.6296296119689941,0.0
nat_55_000261_002573,55,261,1,2573,2722,2573,4,29.3700008392334,2,1.1414563655853271,2722,149,same_front,259,0.6995487809181213,0.6133684515953064,2573,0,10,0.0,-1,-1,0,150645,259,1.0,-1,0.0,-1,0.0,-1,0.0,258,1.0,-1,0.0,0.6133684515953064,0.6995487809181213,0.6995487809181213,0.6302822232246399,0.6006389856338501,0.0
nat_39_000617_008499,39,617,2,8499,8648,8499,6,31.03046636152652,2,1.1411690711975098,8648,149,same_front,616,0.7501817345619202,0.6638473272323608,8624,125,8,0.0,-1,-1,0,99569,616,1.0,-1,0.0,-1,0.0,-1,0.0,614,1.0,-1,0.0,0.6638473272323608,0.7501817345619202,0.7501817345619202,0.7048633694648743,0.5423517227172852,0.0
nat_33_000372_004106,33,372,2,4106,4255,4106,6,37.520001790386175,2,1.1409825086593628,4255,149,same_front,370,0.736440896987915,0.6501423716545105,4255,149,4,0.0,-1,-1,0,81060,370,1.0,-1,0.0,-1,0.0,-1,0.0,369,1.0,-1,0.0,0.6501423716545105,0.736440896987915,0.736440896987915,0.932865023612976,0.6429846286773682,0.0
nat_23_000187_003408,23,187,1,3408,3557,3408,3,28.290511692105287,2,1.1406338214874268,3557,149,same_front,185,0.7117210626602173,0.6254978179931641,3516,108,7,0.520934522151947,188,3557,0,41072,185,1.0,-1,0.0,-1,0.0,-1,0.0,184,1.0,-1,0.0,0.6254978179931641,0.7117210626602173,0.7117210626602173,0.6785613894462585,0.55951988697052,0.0
nat_38_001335_016198,38,1335,2,16198,16347,16198,6,35.65999984741211,2,1.1370630264282229,16347,149,same_front,1331,0.7094967365264893,0.6232810020446777,16259,61,4,0.0,-1,-1,0,97367,1331,1.0,-1,0.0,-1,0.0,-1,0.0,1328,1.0,-1,0.0,0.6232810020446777,0.7094967365264893,0.7094967365264893,0.9676108956336976,0.8320209980010986,0.0
nat_48_000362_003605,48,362,2,3605,3754,3605,7,28.95014065898193,2,1.136197566986084,3754,149,same_front,361,0.697257936000824,0.6110861301422119,3605,0,10,0.0,-1,-1,0,130204,361,1.0,-1,0.0,355,1.0,-1,0.0,-1,0.0,-1,0.0,0.6110861301422119,0.697257936000824,0.697257936000824,0.6163506507873535,0.5246465802192688,0.0
nat_50_000392_005452,50,392,2,5452,5601,5452,6,38.22042508022541,2,1.1358979940414429,5601,149,same_front,389,0.7206449508666992,0.6343927979469299,5546,94,10,0.0,-1,-1,0,136287,389,1.0,-1,0.0,-1,0.0,-1,0.0,390,1.0,-1,0.0,0.6343927979469299,0.7206449508666992,0.7206449508666992,0.960361123085022,0.6429846286773682,0.0
nat_19_000670_015805,19,670,2,15805,15954,15805,5,25.830853568085995,3,1.1355767250061035,15954,149,same_front,666,0.7347106337547302,0.6089598536491394,15830,25,4,0.0,-1,-1,0,36359,666,1.0,668,1.0,-1,0.0,-1,0.0,667,1.0,-1,0.0,0.6089598536491394,0.7392561435699463,0.7392561435699463,0.8437637090682983,0.6226770877838135,0.0
nat_06_001345_029676,6,1345,2,29676,29825,29676,7,27.13011711111676,1,1.13507878780365,29825,149,same_front,1344,0.6151190996170044,0.6151190996170044,29825,149,4,0.0,-1,-1,0,7749,1344,1.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0.6151190996170044,0.6151190996170044,0.6151190996170044,0.567776620388031,0.6006389856338501,0.0
nat_33_000370_004230,33,370,2,4230,4379,4230,6,31.450269442210704,4,1.1349653005599976,4379,149,same_rear,372,0.783679723739624,0.6111009120941162,4308,78,2,0.0,-1,-1,0,81057,366,0.9333333333333332,372,1.0,-1,0.0,-1,0.0,364,1.0,369,1.0,0.6111009120941162,0.783679723739624,0.783679723739624,0.9609127044677734,0.6155325174331665,0.0
nat_36_000277_002755,36,277,1,2755,2904,2755,4,34.08012066887872,2,1.132358193397522,2904,149,same_front,276,0.7073129415512085,0.6211047768592834,2755,0,5,0.0,-1,-1,0,89548,276,1.0,-1,0.0,-1,0.0,-1,0.0,268,1.0,-1,0.0,0.6211047768592834,0.7073129415512085,0.7073129415512085,0.6124120354652405,0.5318351984024048,0.0
nat_06_000744_015162,6,744,1,15162,15311,15162,3,27.15924252329516,3,1.132339358329773,15311,149,right_front,742,0.7539185285568237,0.6171911358833313,15231,69,8,0.0727908685803413,747,15194,0,7102,740,1.0,-1,0.0,737,1.0,-1,0.0,742,1.0,-1,0.0,0.6171911358833313,0.7539185285568237,0.7539185285568237,0.6918758749961853,0.8755018711090088,0.0
nat_27_001506_016933,27,1506,1,16933,17082,16933,4,35.189998626708984,2,1.130039930343628,17082,149,same_front,1502,0.6890836954116821,0.6029437184333801,17008,75,8,0.4992468953132629,1508,17082,0,63364,1502,1.0,-1,0.0,-1,0.0,-1,0.0,1505,1.0,-1,0.0,0.6029437184333801,0.6890836954116821,0.6890836954116821,0.9636658430099488,0.6155324578285217,0.0
nat_21_000904_020689,21,904,1,20689,20838,20689,3,36.51039410139207,2,1.1287612915039062,20838,149,same_front,903,0.6937054395675659,0.6075472235679626,20776,87,2,0.0,-1,-1,0,39600,903,1.0,-1,0.0,-1,0.0,-1,0.0,902,1.0,-1,0.0,0.6075472235679626,0.6937054395675659,0.6937054395675659,0.9654825925827026,0.5413370132446289,0.0
nat_50_002020_025683,50,2020,2,25683,25832,25683,6,33.37048439439508,2,1.1287468671798706,25832,149,same_front,2016,0.7195424437522888,0.6332937479019165,25747,64,6,0.1492729485034942,2022,25739,0,138372,2016,1.0,-1,0.0,-1,0.0,-1,0.0,2014,1.0,-1,0.0,0.6332937479019165,0.7195424437522888,0.7195424437522888,0.9671450257301332,0.5848900079727173,0.0
nat_40_002122_025653,40,2122,2,25653,25802,25653,7,23.68000030517578,3,1.1282947063446045,25802,149,same_front,2119,0.7548361420631409,0.6181043386459351,25761,108,16,0.0,-1,-1,0,104527,2119,1.0,-1,0.0,2120,1.0,-1,0.0,2121,1.0,-1,0.0,0.6181043386459351,0.7548361420631409,0.7548361420631409,0.9503995776176452,0.8273826837539673,0.0
nat_03_000711_019573,3,711,1,19573,19722,19573,3,32.89049193693596,2,1.127624273300171,19722,149,same_front,710,0.7077775597572327,0.6215677857398987,19684,111,10,0.5945901870727539,713,19722,0,3535,710,1.0,-1,0.0,-1,0.0,-1,0.0,709,1.0,-1,0.0,0.6215677857398987,0.7077775597572327,0.7077775597572327,0.9663931131362916,0.5848900079727173,0.0
nat_51_001705_020594,51,1705,2,20594,20743,20594,6,33.79999923706055,2,1.1229921579360962,20743,149,same_front,1702,0.740617036819458,0.6543071866035461,20715,121,4,0.0,-1,-1,0,140709,1702,1.0,-1,0.0,-1,0.0,-1,0.0,1704,1.0,-1,0.0,0.6543071866035461,0.740617036819458,0.740617036819458,0.9663686752319336,0.6617336273193359,0.0
nat_40_000405_004656,40,405,1,4656,4805,4656,4,31.680001883458484,2,1.122926950454712,4805,149,same_front,404,0.7235919237136841,0.6373306512832642,4805,149,2,0.0,-1,-1,0,102195,404,1.0,-1,0.0,-1,0.0,-1,0.0,401,1.0,-1,0.0,0.6373306512832642,0.7235919237136841,0.7235919237136841,0.7429984211921692,0.4683678746223449,0.0
nat_50_000557_007299,50,557,2,7299,7448,7299,6,38.58008477548873,2,1.1221745014190674,7448,149,same_front,555,0.6914794445037842,0.6053299307823181,7385,86,3,0.0,-1,-1,0,136489,555,1.0,-1,0.0,-1,0.0,-1,0.0,551,1.0,-1,0.0,0.6053299307823181,0.6914794445037842,0.6914794445037842,0.9627477526664734,0.57667475938797,0.0
nat_52_000820_009637,52,820,2,9637,9786,9637,6,31.901059161997622,2,1.1214054822921753,9786,149,same_front,819,0.6863940358161926,0.6002649664878845,9756,119,6,0.5312804579734802,821,9734,0,142409,819,1.0,-1,0.0,-1,0.0,-1,0.0,817,1.0,-1,0.0,0.6002649664878845,0.6863940358161926,0.6863940358161926,0.9675933122634888,0.4968539476394653,0.0
nat_30_000617_007092,30,617,1,7092,7241,7092,4,27.450000762939453,2,1.1203914880752563,7241,149,same_front,615,0.7006940245628357,0.6145094633102417,7155,63,8,0.0,-1,-1,0,72489,615,1.0,-1,0.0,-1,0.0,-1,0.0,614,1.0,-1,0.0,0.6145094633102417,0.7006940245628357,0.7006940245628357,0.9553816914558412,0.5928753018379211,0.0
nat_24_001216_022502,24,1216,2,22502,22651,22502,5,33.650001525878906,2,1.1201131343841553,22651,149,same_front,1214,0.6899599432945251,0.6038164496421814,22502,0,8,0.2504700720310211,1218,22651,0,44453,1214,1.0,-1,0.0,-1,0.0,-1,0.0,1212,1.0,-1,0.0,0.6038164496421814,0.6899599432945251,0.6899599432945251,0.9645208120346068,0.5220456719398499,0.0
nat_39_000112_001484,39,112,1,1484,1633,1484,3,32.120503286636925,2,1.1191368103027344,1633,149,same_front,111,0.6821613907814026,0.5960500240325928,1527,43,9,0.0,-1,-1,0,98941,111,1.0,-1,0.0,-1,0.0,-1,0.0,107,1.0,-1,0.0,0.5960500240325928,0.6821613907814026,0.6821613907814026,0.598833441734314,0.5682210922241211,0.0
nat_13_000693_005684,13,693,1,5684,5833,5684,4,29.2567838286096,2,1.1175775527954102,5833,149,same_front,691,0.7979934811592102,0.7115609645843506,5684,0,11,0.0,-1,-1,0,22610,691,1.0,-1,0.0,-1,0.0,-1,0.0,690,1.0,-1,0.0,0.7115609645843506,0.7979934811592102,0.7979934811592102,0.9567725658416748,0.6892813444137573,0.0
nat_23_000818_015025,23,818,1,15025,15174,15025,3,24.75058383151008,4,1.1131107807159424,15174,149,same_rear,819,0.7294024229049683,0.6001359224319458,15170,145,10,0.0,-1,-1,0,42000,817,1.0,819,1.0,-1,0.0,-1,0.0,816,1.0,823,1.0,0.6001359224319458,0.7303528785705566,0.7303528785705566,0.9542246460914612,0.5928753018379211,0.0
nat_21_000266_005188,21,266,1,5188,5337,5188,3,42.13999938964844,2,1.1118030548095703,5330,142,same_front,262,0.7327579855918884,0.64646977186203,5210,22,1,0.0,-1,-1,0,38756,262,1.0,-1,0.0,-1,0.0,-1,0.0,261,1.0,-1,0.0,0.64646977186203,0.7327579855918884,0.7327579855918884,0.967008411884308,0.6155325174331665,0.0
nat_41_000243_002674,41,243,1,2674,2823,2674,4,38.31999969482422,2,1.1111949682235718,2823,149,same_front,241,0.6740347743034363,0.5879590511322021,2793,119,7,0.0,-1,-1,0,105190,241,1.0,-1,0.0,-1,0.0,-1,0.0,239,1.0,-1,0.0,0.5879590511322021,0.6740347743034363,0.6740347743034363,0.5673217177391052,0.5682210922241211,0.0
nat_34_000121_001376,34,121,2,1376,1525,1376,6,32.509999859521486,2,1.1089447736740112,1525,149,same_front,120,0.6770092844963074,0.5909202098846436,1437,61,4,0.0,-1,-1,0,83919,120,1.0,-1,0.0,-1,0.0,-1,0.0,118,1.0,-1,0.0,0.5909202098846436,0.6770092844963074,0.6770092844963074,0.6585914492607117,0.5928753018379211,0.0
nat_37_000598_008152,37,598,2,8152,8301,8152,7,31.130000766934216,3,1.10828697681427,8301,149,same_front,596,0.7696295380592346,0.6328315138816833,8152,0,3,0.0,-1,-1,0,93742,596,1.0,-1,0.0,595,1.0,-1,0.0,594,1.0,-1,0.0,0.6328315138816833,0.7696295380592346,0.7696295380592346,0.959922730922699,0.57667475938797,0.0
nat_44_000730_007943,44,730,2,7943,8092,7943,6,34.50009275349436,2,1.107972502708435,8092,149,same_front,729,0.6814579367637634,0.5953495502471924,8058,115,9,0.0,-1,-1,0,115713,729,1.0,-1,0.0,-1,0.0,-1,0.0,728,1.0,-1,0.0,0.5953495502471924,0.6814579367637634,0.6814579367637634,0.963180422782898,0.6734427213668823,0.0
nat_48_000568_005850,48,568,2,5850,5999,5850,6,32.290000915527344,2,1.1065664291381836,5999,149,same_front,566,0.6748819351196289,0.5888023972511292,5850,0,9,0.1750611811876297,569,5999,0,130498,566,1.0,-1,0.0,-1,0.0,-1,0.0,556,1.0,-1,0.0,0.5888023972511292,0.6748819351196289,0.6748819351196289,0.6116456985473633,0.57667475938797,0.0
nat_42_000871_009108,42,871,2,9108,9257,9108,6,32.73002398463403,4,1.105906963348389,9257,149,same_rear,867,0.8031834363937378,0.6305025815963745,9198,90,9,0.0,-1,-1,0,109337,865,0.74,867,1.0,-1,0.0,-1,0.0,862,1.0,866,1.0,0.6305025815963745,0.8031834363937378,0.8031834363937378,0.9531726241111756,0.8935717940330505,0.0
nat_56_001252_016329,56,1252,1,16329,16478,16329,3,27.75,3,1.105329513549805,16478,149,same_front,1250,0.7279719710350037,0.5913823843002319,16376,47,5,0.0,-1,-1,0,154782,1250,1.0,-1,0.0,1251,1.0,-1,0.0,1249,1.0,-1,0.0,0.5913823843002319,0.7279719710350037,0.7279719710350037,0.9584449529647828,0.8572702407836914,0.0
nat_14_001498_014017,14,1498,2,14017,14166,14017,6,31.040000915527344,2,1.10513436794281,14166,149,same_front,1497,0.6764162182807922,0.5903297662734985,14087,70,8,0.0,-1,-1,0,28939,1497,1.0,-1,0.0,-1,0.0,-1,0.0,1490,1.0,-1,0.0,0.5903297662734985,0.6764162182807922,0.6764162182807922,0.6011357307434082,0.57667475938797,0.0
nat_33_000412_004536,33,412,2,4536,4685,4536,6,35.57011355464639,2,1.1046206951141355,4685,149,right_front,411,0.76691734790802,0.6805442571640015,4670,134,8,0.0,-1,-1,0,81122,408,1.0,-1,0.0,-1,0.0,-1,0.0,411,1.0,-1,0.0,0.6805442571640015,0.76691734790802,0.76691734790802,0.7469344139099121,0.7984277606010437,0.0
nat_15_000816_016010,15,816,2,16010,16159,16010,6,35.48298137875067,2,1.104032278060913,16159,149,left_front,815,0.7494001984596252,0.6630677580833435,16060,50,4,0.3558841943740845,817,16067,0,32101,810,1.0,-1,0.0,815,1.0,-1,0.0,-1,0.0,-1,0.0,0.6630677580833435,0.7494001984596252,0.7494001984596252,0.752318263053894,0.9216495752334596,0.0
nat_45_000935_010577,45,935,1,10577,10726,10577,2,32.101696487205864,1,1.1034700870513916,10726,149,left_front,932,0.6239869594573975,0.6239869594573975,10660,83,13,0.0,-1,-1,0,119446,-1,0.0,-1,0.0,932,1.0,-1,0.0,-1,0.0,-1,0.0,0.6239869594573975,0.6239869594573975,0.6239869594573975,0.5213491916656494,0.9105859398841858,0.0
nat_53_000911_010110,53,911,1,10110,10259,10110,4,36.65011203049139,2,1.102339744567871,10259,149,same_front,907,0.6839991211891174,0.5978800058364868,10259,149,7,0.0,-1,-1,0,145207,907,1.0,-1,0.0,-1,0.0,-1,0.0,903,1.0,-1,0.0,0.5978800058364868,0.6839991211891174,0.6839991211891174,0.6234334707260132,0.6493995785713196,0.0
nat_56_000927_012112,56,927,1,12112,12261,12112,3,33.45000076293945,3,1.1021236181259155,12261,149,same_front,926,0.7269899249076843,0.5904061198234558,12188,76,6,0.0,-1,-1,0,154362,926,1.0,-1,0.0,920,1.0,-1,0.0,924,1.0,-1,0.0,0.5904061198234558,0.7269899249076843,0.7269899249076843,0.9598894119262696,0.5318351984024048,0.0
nat_39_001009_014458,39,1009,2,14458,14607,14458,6,30.740318572332846,4,1.101754903793335,14607,149,same_rear,1014,0.7326380014419556,0.5975553393363953,14551,93,4,0.0,-1,-1,0,100088,1006,1.0,1014,1.0,-1,0.0,-1,0.0,1004,1.0,1010,1.0,0.5975553393363953,0.7338252663612366,0.7338252663612366,0.9563966989517212,0.6155324578285217,0.0
nat_45_001030_011590,45,1030,2,11590,11739,11590,6,31.170130008660667,2,1.1016404628753662,11739,149,same_front,1027,0.7024037837982178,0.6162130236625671,11590,0,9,0.0,-1,-1,0,119575,1027,1.0,-1,0.0,-1,0.0,-1,0.0,1026,1.0,-1,0.0,0.6162130236625671,0.7024037837982178,0.7024037837982178,0.8656275868415833,0.55951988697052,0.0
nat_36_000202_002046,36,202,1,2046,2195,2046,4,32.4601238531927,2,1.101556658744812,2195,149,same_front,201,0.7130233645439148,0.626795768737793,2155,109,6,0.265154480934143,205,2064,0,89430,201,1.0,-1,0.0,-1,0.0,-1,0.0,192,1.0,-1,0.0,0.626795768737793,0.7130233645439148,0.7130233645439148,0.6518128514289856,0.5682210922241211,0.0
nat_23_000297_005368,23,297,1,5368,5517,5368,3,32.90999984741211,2,1.1015352010726929,5517,149,same_front,294,0.6747744679450989,0.5886954069137573,5517,149,7,0.0,-1,-1,0,41241,294,1.0,-1,0.0,-1,0.0,-1,0.0,295,1.0,-1,0.0,0.5886954069137573,0.6747744679450989,0.6747744679450989,0.960186004638672,0.5318351984024048,0.0
nat_31_002084_025509,31,2084,2,25509,25658,25509,6,29.850136059562384,2,1.1013450622558594,25658,149,same_front,2083,0.6769512891769409,0.590862512588501,25657,148,9,0.0,-1,-1,0,78318,2083,1.0,-1,0.0,-1,0.0,-1,0.0,2080,1.0,-1,0.0,0.590862512588501,0.6769512891769409,0.6769512891769409,0.9324992895126344,0.5928753018379211,0.0
nat_28_000693_008257,28,693,2,8257,8406,8257,7,32.080128077691896,3,1.1001431941986084,8406,149,same_front,692,0.7278163433074951,0.591227650642395,8391,134,8,0.0,-1,-1,0,66021,692,1.0,-1,0.0,687,1.0,-1,0.0,691,1.0,-1,0.0,0.591227650642395,0.7278163433074951,0.7278163433074951,0.637670636177063,0.5682210922241211,0.0
nat_45_001574_017959,45,1574,1,17959,18108,17959,4,32.04007738235092,3,1.0994876623153689,18108,149,same_front,1570,0.7293312549591064,0.5927336812019348,17961,2,10,0.4129886627197265,1575,18017,0,120336,1570,1.0,-1,0.0,-1,0.0,-1,0.0,1571,1.0,1572,1.0,0.5927336812019348,0.7293312549591064,0.7293312549591064,0.8363860845565796,0.4683679044246673,0.0
nat_45_001570_018049,45,1570,1,18049,18198,18049,4,27.17004608288119,4,1.099365472793579,18198,149,same_front,1569,0.7054653167724609,0.6118436455726624,18070,21,9,0.0,-1,-1,0,120330,1569,1.0,1574,1.0,-1,0.0,-1,0.0,1571,1.0,1572,1.0,0.6118436455726624,0.7078366279602051,0.7078366279602051,0.9436199069023132,0.6081888675689697,0.0
nat_28_001942_025128,28,1942,1,25128,25277,25128,3,34.750116546576415,2,1.0990724563598633,25277,149,same_front,1941,0.7445578575134277,0.6582376956939697,25277,149,8,0.0,-1,-1,0,67858,1941,1.0,-1,0.0,-1,0.0,-1,0.0,1939,1.0,-1,0.0,0.6582376956939697,0.7445578575134277,0.7445578575134277,0.9633204340934752,0.5413370132446289,0.0
nat_13_002056_018477,13,2056,2,18477,18626,18477,6,28.96013893221683,2,1.0987284183502195,18626,149,same_front,2055,0.6887074708938599,0.6025689840316772,18502,25,13,0.0,-1,-1,0,24913,2055,1.0,-1,0.0,-1,0.0,-1,0.0,2053,1.0,-1,0.0,0.6025689840316772,0.6887074708938599,0.6887074708938599,0.6749690175056458,0.4797762930393219,0.0
nat_55_001021_011714,55,1021,2,11714,11863,11714,6,32.29012634111859,2,1.0984159708023071,11863,149,same_front,1020,0.6992833018302917,0.6131039261817932,11714,0,7,0.1793365180492401,1025,11863,0,151662,1020,1.0,-1,0.0,-1,0.0,-1,0.0,1018,1.0,-1,0.0,0.6131039261817932,0.6992833018302917,0.6992833018302917,0.9668374061584472,0.6081888675689697,0.0
nat_15_000438_008637,15,438,1,8637,8786,8637,3,27.85014580300268,2,1.098058581352234,8786,149,same_front,436,0.6782712936401367,0.5921766757965088,8709,72,15,0.0,-1,-1,0,31633,436,1.0,-1,0.0,-1,0.0,-1,0.0,437,1.0,-1,0.0,0.5921766757965088,0.6782712936401367,0.6782712936401367,0.954861044883728,0.5318351984024048,0.0
nat_40_001175_014104,40,1175,1,14104,14253,14104,4,36.59999984024128,2,1.0977418422698977,14253,149,same_front,1174,0.6990784406661987,0.6128998398780823,14120,16,1,0.0,-1,-1,0,103250,1174,1.0,-1,0.0,-1,0.0,-1,0.0,1173,1.0,-1,0.0,0.6128998398780823,0.6990784406661987,0.6990784406661987,0.6679264903068542,0.4683679044246673,0.0
nat_49_001853_023048,49,1853,2,23048,23197,23048,6,34.53422093694048,2,1.0977314710617063,23197,149,same_front,1851,0.7225903868675232,0.6363322138786316,23063,15,3,0.0,-1,-1,0,135601,1851,1.0,-1,0.0,-1,0.0,-1,0.0,1850,1.0,-1,0.0,0.6363322138786316,0.7225903868675232,0.7225903868675232,0.9624650478363036,0.8283261656761169,0.0
nat_16_000722_017236,16,722,1,17236,17385,17236,3,28.191199515189304,2,1.0975641012191772,17385,149,same_front,721,0.6992360353469849,0.6130568385124207,17299,63,8,0.0,-1,-1,0,33131,721,1.0,-1,0.0,-1,0.0,-1,0.0,720,1.0,-1,0.0,0.6130568385124207,0.6992360353469849,0.6992360353469849,0.6479127407073975,0.7002398371696472,0.0
nat_29_000531_006598,29,531,2,6598,6747,6598,6,29.82999992370605,4,1.0972905158996582,6747,149,same_rear,532,0.7679524421691895,0.5954682230949402,6679,81,7,0.0,-1,-1,0,69255,524,0.9733333333333334,532,1.0,-1,0.0,-1,0.0,526,1.0,534,1.0,0.5954682230949402,0.7679524421691895,0.7679524421691895,0.954937756061554,0.8605737090110779,0.0
nat_20_000121_002147,20,121,1,2147,2296,2147,3,31.80012659530925,2,1.0969481468200684,2296,149,same_front,120,0.6879091262817383,0.6017738580703735,2225,78,7,0.0,-1,-1,0,36943,120,1.0,-1,0.0,-1,0.0,-1,0.0,115,1.0,-1,0.0,0.6017738580703735,0.6879091262817383,0.6879091262817383,0.6022711396217346,0.6899224519729614,0.0
nat_31_001396_017146,31,1396,1,17146,17295,17146,4,34.52750833241812,1,1.0966196060180664,17295,149,right_front,1395,0.6437668800354004,0.6437668800354004,17240,94,7,0.0,-1,-1,0,77317,-1,0.0,-1,0.0,-1,0.0,-1,0.0,1395,1.0,-1,0.0,0.6437668800354004,0.6437668800354004,0.6437668800354004,0.6967784762382507,0.8683517575263977,0.0
nat_38_002291_027934,38,2291,2,27934,28083,27934,6,30.870132034296752,2,1.0952436923980713,28083,149,same_front,2289,0.6761467456817627,0.5900615453720093,28034,100,8,0.0,-1,-1,0,98702,2289,1.0,-1,0.0,-1,0.0,-1,0.0,2285,1.0,-1,0.0,0.5900615453720093,0.6761467456817627,0.6761467456817627,0.6277340054512024,0.6429846286773682,0.0
nat_53_001141_012877,53,1141,1,12877,13026,12877,4,31.410574499896093,1,1.094499588012695,13026,149,right_front,1140,0.6820936799049377,0.6820936799049377,12977,100,13,0.2796517610549927,1143,12894,0,145500,-1,0.0,-1,0.0,-1,0.0,-1,0.0,1140,1.0,-1,0.0,0.6820936799049377,0.6820936799049377,0.6820936799049377,0.6267293095588684,0.8653198480606079,0.0
nat_33_001702_020821,33,1702,2,20821,20970,20821,6,35.47999954223633,2,1.0942251682281494,20970,149,same_front,1699,0.6782500743865967,0.5921555757522583,20897,76,8,0.0,-1,-1,0,83004,1699,1.0,-1,0.0,-1,0.0,-1,0.0,1700,1.0,-1,0.0,0.5921555757522583,0.6782500743865967,0.6782500743865967,0.9638592004776,0.4505347907543182,0.0
nat_54_000297_003250,54,297,2,3250,3399,3250,6,35.00041285471656,1,1.0929722785949707,3399,149,same_front,295,0.5847792029380798,0.5847792029380798,3329,79,10,0.0,-1,-1,0,147650,295,1.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0.5847792029380798,0.5847792029380798,0.5847792029380798,0.4763995409011841,0.5928753018379211,0.0
nat_22_000577_011159,22,577,1,11159,11308,11159,3,34.610002055020615,1,1.0928994417190552,11308,149,same_front,575,0.5904460549354553,0.5904460549354553,11247,88,10,0.2558159530162811,579,11308,0,40660,575,1.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0.5904460549354553,0.5904460549354553,0.5904460549354553,0.4978620707988739,0.4797762930393219,0.0
nat_48_001295_013772,48,1295,2,13772,13921,13772,6,32.92110538012289,2,1.092740774154663,13895,123,same_front,1293,0.7550099492073059,0.6686638593673706,13844,72,7,0.0,-1,-1,0,131516,1293,1.0,-1,0.0,-1,0.0,-1,0.0,1294,1.0,-1,0.0,0.6686638593673706,0.7550099492073059,0.7550099492073059,0.9572599530220032,0.6666284203529358,0.0
